clean_tweet,Timestamp,vader
"Slippery slope, from prohibiting mandates to a ban on urging. what is next? Sanctions for saying that vaccines will not kill you? Will it be like the old Florida restriction on even mentioning climate change? This is actual cancel culture. Quote Tweet The New York Times Jan Florida's top public health official in Orlando, Dr. Raul Pino, was placed on administrative leave after sending an email to his employees urging vaccination against the coronavirus. State law bans Covid vaccine mandates, including for government workers.",2022-01-19T22:46:06Z,0.1724
"The next big risk to supply chains recovering from the pandemic: climate change bloomberg.com Covid- Hit Supply Chains Hard. Climate Shocks May Hurt More Companies are not doing enough to map out risks from freak weather, say experts.",2022-01-19T21:32:40Z,-0.91
"A task force appointed by by Florida Gov. Ron DeSantis to address the state's algal bloom crisis has put out its latest report. it is conclusion: Florida's red tides are set to get worse because of climate change and population growth. insideclimatenews.org Florida's Red Tides Are Getting Worse and May Be Hard to Control Because of Climate Change - Inside... A task force appointed by Florida Gov. Ron DeSantis to address the state's algal bloom crisis concluded in a recent report that ""without hard work and careful planning"" adverse human health impacts...",2022-01-19T23:00:01Z,-0.9301
"Fighting climate change is not just good for the environment; it is good for the economy. Under 's leadership, we continue to coordinate with our federal & business partners in supporting clean energy and creating good-paying jobs along the way. commerce.gov New Commerce Initiatives for a Climate Ready Nation Here at the Department of Commerce, we know that fighting climate change is not just good for the environment; it is good for the economy. Under the Biden-Harris Administration, the Commerce Department...",2022-01-19T21:48:00Z,0.812
"Much of the right really is a mentally deranged anti science death cult. From covid to climate change, they dismiss facts that do not suit their ideology and plough through without care of consequences, enabled by their brainwashing press youtube.com DOUBT Join us and stand up for reality. - This film exposes the parallels between Big Tobacco's denial of smoking's cancer-causing...",2022-01-19T21:35:31Z,-0.9163
"-part Webinar series - , - + - : Use the Earth Observations Toolkit to monitor/address hazards from climate change impacts. : +JRC's Thomas Kemper on gridded data for . . + . . Spanish:",2022-01-19T23:26:34Z,0.0
". 's op-ed with also takes a deeper dive into the disproportionate effects of climate change on the Black community: shondaland.com Climate Justice is Racial Justice, Racial Justice is Climate Justice In this op-ed, Rev. Lennox Yearwood Jr. of Hip Hop Caucus explores and explains why the destruction of our planet means greater harm to Black and marginalized communities.",2022-01-19T22:29:34Z,0.836
"These investments are critical to building a stronger economy in the First State that is more resilient to threats like climate change. that is why , , and I fought for historic funding in the Bipartisan Infrastructure Law. carper.senate.gov Carper, Coons, Blunt Rochester Announce Historic Investment in Delaware's Water Infrastructure U.S. Army Corps of Engineers to Invest Over $ Million in Strengthening the First State's Ports and Waterways with Funds from the Bipartisan Infrastructure Law",2022-01-19T21:41:18Z,0.1621
"Earth is a carbon-based & green-blue water world. The air & all life is through the miracle of photosynthesis. Carbon dioxide turns light energy into glucose & oxygen. It is one molecule in , yet all life ends without it. CO cannot change the earth's climate. That is a hoax. ,",2022-01-20T23:20:30Z,0.5859
"Taxpayers subsidize oil and gas drilling to the tune of $ billion per year. Meanwhile, weather-related disasters intensified by climate change cost us billions each year to clean up. It does not seem like propping up polluters is the wisest use of taxpayer dollars to me , . K",2022-01-20T23:34:44Z,-0.4423
"Wow I can not believe that is in climatology/climate science. Indigenous peoples continue to face climate impacts, yet our voices, knowledges, or lived experiences are not included in the climate change discourse. Thank you all for the support ,",2022-01-20T23:08:23Z,0.8402
We still need to vaccinate the world. Still. Having the political leadership to do this would reassure me greatly about our ability to tackle climate change.,2022-01-20T23:06:45Z,0.6077
Australian high temperature records. Spot the obvious influence of climate change.,2022-01-20T23:40:49Z,0.0
"Larry Finks on oil and gas tells the true story of ""ESG"" and ""climate change"". Like magic, it is ok again!",2022-01-20T22:16:36Z,0.7777
"Historically, the GOP never does the right thing. Our worst scandals, McCarthy, Nixon, & Trump define the Right. They ignore health threats like Climate Change, Gun Rights & COVID. They fight against voting, civil & reproductive rights. The GOP is anti-American.",2022-01-20T21:40:03Z,-0.9337
"Replying to If you want to stick it to both of them, elect or more Senators in ...then pass a filibuster cut, then voting rights, robust climate change policies, middle class favoring tax cut policies, drug prescription, healthcare & debt relief policies without them. GIF",2022-01-20T23:25:04Z,0.4404
"Good constructive discussion copyright on future Agricultural Policy in Omagh. Focusing on resilience, sustainability, environment, profitability, climate change, investment, knowledge transfer, and the next generation. copyright copyright",2022-01-20T21:57:34Z,0.6124
"""The reef is thought to be one of the largest found at such depths and seems untouched by climate change or human activities."" The ABC employee who wrote this has been sacked. abc.net.au Rare, pristine coral reef found at unusual depth off Tahiti coast Scientists discover a coral reef at a greater depth than most and seemingly untouched by climate change or human activities.",2022-01-20T23:51:17Z,0.3612
Thank you... It always catches me out when people tell me they are fed up with Climate change... we do not have a choice.. we HAVE to consider it throughout all our decisions. Quote Tweet John Spiers Jan Replying to and Yeah man ... let us all make money in a way that will ultimately render our planet and its resources useless ... that is what sustainable means right? Deborah is the best kind of businessperson ... one that thinks long term ... properly long term.,2022-01-20T22:52:27Z,0.7269
"The global population of African penguins is ~ , pairs - a decrease from > . million pairs years ago. This fast decline is primarily caused by less prey availability due to climate change & fisheries competition. Pic IUCN PSG",2022-01-20T22:00:01Z,0.0
Great to know Perth has a Lord Mayor that cheers on climate change that will be a disaster for this hot dry city.,2022-01-20T23:25:27Z,0.4767
